timestamp,Load R1_P,Load R1_Q,Load R11_P,Load R11_Q,Load R15_P,Load R15_Q,Load R16_P,Load R16_Q,Load R17_P,Load R17_Q,Load R18_P,Load R18_Q,Load I2_P,Load I2_Q,Load C1_P,Load C1_Q,Load C12_P,Load C12_Q,Load C13_P,Load C13_Q,Load C14_P,Load C14_Q,Load C17_P,Load C17_Q,Load C18_P,Load C18_Q,Load C19_P,Load C19_Q,Load C20_P,Load C20_Q,PV_Load R1_P,PV_Load R1_Q,PV_Load R11_P,PV_Load R11_Q,PV_Load R15_P,PV_Load R15_Q,PV_Load R16_P,PV_Load R16_Q,PV_Load R17_P,PV_Load R17_Q,PV_Load R18_P,PV_Load R18_Q,PV_Load I2_P,PV_Load I2_Q,PV_Load C1_P,PV_Load C1_Q,PV_Load C12_P,PV_Load C12_Q,PV_Load C13_P,PV_Load C13_Q,PV_Load C14_P,PV_Load C14_Q,PV_Load C17_P,PV_Load C17_Q,PV_Load C18_P,PV_Load C18_Q,PV_Load C19_P,PV_Load C19_Q,PV_Load C20_P,PV_Load C20_Q
154,0.15630538030764868,0.06125894812886547,1.434065934065934,0.5620367673550852,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,1.0504607283896448,0.4116948447019169,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.28003982788663273,0.10975274975665174,1.1697436438442874,0.45844400916518413,0.48975389744092557,0.19194354372314107,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.2492862969004894,0.09769987636386411,0.391405643282423,0.15339905735803946,0.17603249830737985,0.06899036784006785,-10.056103929185506,-0.0,-10.055839087361154,-0.0,-10.056038426349499,-0.0,-10.05575791538246,-0.0,-10.055538877214051,-0.0,-10.055839087361154,-0.0,-10.055538877214051,-0.0,-10.055538877214051,-0.0,-10.055839087361154,-0.0,-10.055538877214051,-0.0,-10.05575791538246,-0.0,-10.055538877214051,-0.0,-10.055538877214051,-0.0,-10.056039227459221,-0.0,-10.055538877214051,-0.0
155,0.15630538030764868,0.06125894812886547,1.434065934065934,0.5620367673550852,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,1.1144361562088636,0.43676798937925165,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.28003982788663273,0.10975274975665174,1.1678447093575275,0.4576997818775784,0.48975389744092557,0.19194354372314107,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.2492862969004894,0.09769987636386411,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-7.597338088263388,-0.0,-7.597268087661363,-0.0,-7.59709515096066,-0.0,-7.5970860184925755,-0.0,-7.597568297808466,-0.0,-7.597268087661363,-0.0,-7.597568297808466,-0.0,-7.597568297808466,-0.0,-7.597268087661363,-0.0,-7.597568297808466,-0.0,-7.5970860184925755,-0.0,-7.597568297808466,-0.0,-7.597568297808466,-0.0,-7.597218052636845,-0.0,-7.597568297808466,-0.0
156,0.15630538030764868,0.06125894812886547,1.03563579277865,0.4058846802672684,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.580517770952172,0.22751557207211195,0.22967863894139887,0.0900152752357372,0.2643139190523199,0.10358947737495691,0.28003982788663273,0.10975274975665174,0.2468614832788269,0.0967495473887564,0.411658005686832,0.16133632999431585,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.2492862969004894,0.09769987636386411,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-16.682735782971406,-0.0,-16.68267787451216,-0.0,-16.68201052150046,-0.0,-16.681743585638234,-0.0,-16.68267787451216,-0.0,-16.68267787451216,-0.0,-16.68267787451216,-0.0,-16.68267787451216,-0.0,-16.68267787451216,-0.0,-16.68267787451216,-0.0,-16.681743585638234,-0.0,-16.68267787451216,-0.0,-16.68267787451216,-0.0,-16.68267787451216,-0.0,-16.68267787451216,-0.0
157,0.15630538030764868,0.06125894812886547,0.43799058084772374,0.17165654963554328,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.580517770952172,0.22751557207211195,0.22967863894139887,0.0900152752357372,1.1920039486673248,0.46716823129882523,0.33540770242878987,0.13145243627996692,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.2492862969004894,0.09769987636386411,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0
158,0.15630538030764868,0.06125894812886547,0.43799058084772374,0.17165654963554328,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.25827117156647655,0.10122121369738858,0.22967863894139887,0.0900152752357372,1.1920039486673248,0.46716823129882523,0.6285693965363962,0.24634788631093033,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.2492862969004894,0.09769987636386411,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-28.549958606635673,-0.0,-28.549984989492643,-0.0,-28.549576852698998,-0.0,-28.54941360124885,-0.0,-28.549984989492643,-0.0,-28.549984989492643,-0.0,-28.549984989492643,-0.0,-28.549984989492643,-0.0,-28.549984989492643,-0.0,-28.549984989492643,-0.0,-28.54941360124885,-0.0,-28.549984989492643,-0.0,-28.549984989492643,-0.0,-28.549984989492646,-0.0,-28.549984989492643,-0.0
159,0.15630538030764868,0.06125894812886547,0.43799058084772374,0.17165654963554328,0.17453347969264543,0.06840287492470257,0.13448144865138661,0.052705748650591064,0.4778411584028083,0.1872747225899697,0.22967863894139887,0.0900152752357372,1.1920039486673248,0.46716823129882523,0.6464919455211408,0.253372062295356,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.3621533442088092,0.1419345443126566,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-26.950901101700314,-0.0,-26.949864905433806,-0.0,-26.949050777676124,-0.0,-26.948725133090505,-0.0,-26.949864905433806,-0.0,-26.949864905433806,-0.0,-26.949864905433806,-0.0,-26.949864905433806,-0.0,-26.949864905433806,-0.0,-26.949864905433806,-0.0,-26.948725133090505,-0.0,-26.949864905433806,-0.0,-26.949864905433806,-0.0,-26.949864905433802,-0.0,-26.949864905433806,-0.0
160,0.15630538030764868,0.06125894812886547,0.43799058084772374,0.17165654963554328,0.17453347969264543,0.06840287492470257,0.364695453969862,0.14293084379821305,0.9280386134269416,0.3637153703193626,0.22967863894139887,0.0900152752357372,0.943237907206318,0.3696722525929835,0.6464919455211408,0.253372062295356,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.15791527766485078,0.06188989645900951,0.6291980808773131,0.2465942792460542,0.6591557911908645,0.2583352559069045,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-27.117111379991083,-0.0,-27.116481537075956,-0.0,-27.11630832570906,-0.0,-27.11563863427131,-0.0,-27.116481537075956,-0.0,-27.116481537075956,-0.0,-27.116481537075956,-0.0,-27.116481537075956,-0.0,-27.116481537075956,-0.0,-27.116481537075956,-0.0,-27.11563863427131,-0.0,-27.116481537075956,-0.0,-27.116481537075956,-0.0,-27.116981887321124,-0.0,-27.116481537075956,-0.0
161,1.3180690437371516,0.5165754564662696,0.43799058084772374,0.17165654963554328,0.6935236004390779,0.27180463130457283,0.364695453969862,0.14293084379821305,0.8972356296621325,0.35164311547471994,0.9442344045368619,0.370062798191364,0.41979269496544913,0.16452446406610802,0.5911240709789837,0.23167237577204092,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.18733230343930402,0.07341896892264337,0.6291980808773131,0.2465942792460542,0.6591557911908645,0.2583352559069045,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-26.448449340890278,-0.0,-26.448513959771837,-0.0,-26.448135864592864,-0.0,-26.447984629548095,-0.0,-26.448513959771837,-0.0,-26.448513959771837,-0.0,-26.448513959771837,-0.0,-26.448513959771837,-0.0,-26.448513959771837,-0.0,-26.448513959771837,-0.0,-26.447984629548095,-0.0,-26.448513959771837,-0.0,-26.448513959771837,-0.0,-26.44851395977184,-0.0,-26.448513959771837,-0.0
162,2.4798327071666546,0.9718919648036737,0.43799058084772374,0.17165654963554328,4.831613611416026,1.893598077160823,0.2495884513106243,0.09781829622440205,0.8767003071522598,0.3435949455782915,0.9442344045368619,0.370062798191364,0.1813919052319842,0.07109081780634297,0.253156004409516,0.09921648578001319,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.18733230343930402,0.07341896892264337,4.062028786840301,1.5919836557208502,0.6591557911908645,0.2583352559069045,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-28.702795644144427,-0.0,-28.701591113779646,-0.0,-28.701395242451966,-0.0,-28.701917303766564,-0.0,-28.701591113779646,-0.0,-28.701591113779646,-0.0,-28.701591113779646,-0.0,-28.701591113779646,-0.0,-28.701591113779646,-0.0,-28.701591113779646,-0.0,-28.701917303766564,-0.0,-28.701591113779646,-0.0,-28.701591113779646,-0.0,-28.702091464024814,-0.0,-28.701591113779646,-0.0
163,0.18820443751329127,0.07376077427761352,0.43799058084772374,0.17165654963554328,4.86059275521405,1.9049555356388865,0.07692794732176778,0.03014947486368557,0.9904344010530935,0.38816942500466445,0.9442344045368619,0.370062798191364,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.5046900489396411,0.19779729570598253,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-28.24046360568044,-0.0,-28.240768537976585,-0.0,-28.24079368709973,-0.0,-28.240803746547655,-0.0,-28.240768537976585,-0.0,-28.240768537976585,-0.0,-28.240768537976585,-0.0,-28.240768537976585,-0.0,-28.240768537976585,-0.0,-28.240768537976585,-0.0,-28.240803746547655,-0.0,-28.240768537976585,-0.0,-28.240768537976585,-0.0,-28.24076853797658,-0.0,-28.240768537976585,-0.0
164,0.5008151981285887,0.19627867053534445,0.43799058084772374,0.17165654963554328,5.031833150384193,1.972067790281991,0.07692794732176778,0.03014947486368557,0.41070645019745505,0.160963397928569,0.9442344045368619,0.370062798191364,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6908841672378341,0.27077018897605953,0.5046900489396411,0.19779729570598253,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-26.29370184041266,-0.0,-26.293905734013812,-0.0,-26.29374428179323,-0.0,-26.293079293919867,-0.0,-26.293905734013812,-0.0,-26.293905734013812,-0.0,-26.293905734013812,-0.0,-26.293905734013812,-0.0,-26.293905734013812,-0.0,-26.293905734013812,-0.0,-26.293079293919867,-0.0,-26.293905734013812,-0.0,-26.293905734013812,-0.0,-26.29340538376864,-0.0,-26.293905734013812,-0.0
165,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,1.7690450054884743,0.6933212152745325,0.07692794732176778,0.03014947486368557,6.685827117156648,2.6202983912794933,0.5155009451795841,0.20203428441798793,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.5046900489396411,0.19779729570598253,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-20.07132395083742,-0.0,-20.072050435304714,-0.0,-20.07176349496798,-0.0,-20.071648721130366,-0.0,-20.071299909936958,-0.0,-20.072050435304714,-0.0,-20.071299909936958,-0.0,-20.071299909936958,-0.0,-20.072050435304714,-0.0,-20.071299909936958,-0.0,-20.071648721130366,-0.0,-20.071299909936958,-0.0,-20.071299909936958,-0.0,-20.07205043530471,-0.0,-20.071299909936958,-0.0
166,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,0.5697036223929748,0.223277308716482,0.07692794732176778,0.03014947486368557,8.810443176831944,3.4529744305638213,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.5046900489396411,0.19779729570598253,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-26.236387951346874,-0.0,-26.235364755328728,-0.0,-26.23541857273559,-0.0,-26.2354400992675,-0.0,-26.235364755328728,-0.0,-26.235364755328728,-0.0,-26.235364755328728,-0.0,-26.235364755328728,-0.0,-26.235364755328728,-0.0,-26.235364755328728,-0.0,-26.2354400992675,-0.0,-26.235364755328728,-0.0,-26.235364755328728,-0.0,-26.235364755328735,-0.0,-26.235364755328728,-0.0
167,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,0.5400658616904499,0.21166172618209847,0.07692794732176778,0.03014947486368557,9.0,3.527265229607776,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.5046900489396411,0.19779729570598253,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-26.230656562440302,-0.0,-26.229360552386673,-0.0,-26.22941445562672,-0.0,-26.229436016491213,-0.0,-26.229360552386673,-0.0,-26.229360552386673,-0.0,-26.229360552386673,-0.0,-26.229360552386673,-0.0,-26.229360552386673,-0.0,-26.229360552386673,-0.0,-26.229436016491213,-0.0,-26.229360552386673,-0.0,-26.229360552386673,-0.0,-26.229360552386673,-0.0,-26.229360552386673,-0.0
168,0.615651804068902,0.24128524467083745,0.3602825745682888,0.14120135534536624,0.5400658616904499,0.21166172618209847,0.07692794732176778,0.03014947486368557,8.905221588415971,3.4901198300857983,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.25546622217864495,0.10012190253666547,0.04024717456703797,0.015773606604474157,2.935023989033584,1.1502897849536529,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-25.242947207539956,-0.0,-25.241669168417893,-0.0,-25.24216605672461,-0.0,-25.241163991514227,-0.0,-25.24241969378565,-0.0,-25.241669168417893,-0.0,-25.24241969378565,-0.0,-25.24241969378565,-0.0,-25.241669168417893,-0.0,-25.24241969378565,-0.0,-25.241163991514227,-0.0,-25.24241969378565,-0.0,-25.24241969378565,-0.0,-25.242669868908234,-0.0,-25.24241969378565,-0.0
169,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.4083424807903403,0.16003691491817207,0.07692794732176778,0.03014947486368557,3.876437033786749,1.5192468404488781,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.48975389744092557,0.19194354372314107,0.04024717456703797,0.015773606604474157,1.7821110349554488,0.6984420320998536,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-25.571546838183785,-0.0,-25.571900330231163,-0.0,-25.571534766697166,-0.0,-25.571388544210066,-0.0,-25.571900330231163,-0.0,-25.571900330231163,-0.0,-25.571900330231163,-0.0,-25.571900330231163,-0.0,-25.571900330231163,-0.0,-25.571900330231163,-0.0,-25.571388544210066,-0.0,-25.571900330231163,-0.0,-25.571900330231163,-0.0,-25.571900330231163,-0.0,-25.571900330231163,-0.0
170,0.4797618203728646,0.18802746527717076,0.3602825745682888,0.14120135534536624,0.21075740944017565,0.08259969802228236,0.07692794732176778,0.03014947486368557,0.4620447564721369,0.1810838226696401,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,4.744876948720463,1.8596043866654586,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-19.639559319875183,-0.0,-19.63824677274092,-0.0,-19.63860933211345,-0.0,-19.638153944682383,-0.0,-19.638997298108674,-0.0,-19.63824677274092,-0.0,-19.638997298108674,-0.0,-19.638997298108674,-0.0,-19.63824677274092,-0.0,-19.638997298108674,-0.0,-19.638153944682383,-0.0,-19.638997298108674,-0.0,-19.638997298108674,-0.0,-19.63874712298609,-0.0,-19.638997298108674,-0.0
171,0.6953994470830084,0.27253981004270755,0.3602825745682888,0.14120135534536624,0.21075740944017565,0.08259969802228236,0.07692794732176778,0.03014947486368557,0.4620447564721369,0.1810838226696401,0.22967863894139887,0.0900152752357372,0.4301579466929911,0.16858679651218475,0.253156004409516,0.09921648578001319,0.2468614832788269,0.0967495473887564,9.0,3.527265229607776,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.13488988580750408,0.052865822670508066,0.3331607558892053,0.13057181667975978,0.17603249830737985,0.06899036784006785,-15.7204355855569,-0.0,-15.720504353047131,-0.0,-15.719636322049407,-0.0,-15.719889524876915,-0.0,-15.720504353047131,-0.0,-15.720504353047131,-0.0,-15.720504353047131,-0.0,-15.720504353047131,-0.0,-15.720504353047131,-0.0,-15.720504353047131,-0.0,-15.719889524876915,-0.0,-15.720504353047131,-0.0,-15.720504353047131,-0.0,-15.720004002801959,-0.0,-15.720504353047131,-0.0
172,0.6953994470830084,0.27253981004270755,0.3602825745682888,0.14120135534536624,0.21075740944017565,0.08259969802228236,0.07692794732176778,0.03014947486368557,0.4620447564721369,0.1810838226696401,0.22967863894139887,0.0900152752357372,0.5960019743336624,0.23358411564941262,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.3335621139327385,0.13072911626549066,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.24316884176182707,0.09530233338560977,0.391405643282423,0.15339905735803946,0.17603249830737985,0.06899036784006785,-24.78443609501369,-0.0,-24.78384869408586,-0.0,-24.78327996340348,-0.0,-24.783652883961093,-0.0,-24.78384869408586,-0.0,-24.78384869408586,-0.0,-24.78384869408586,-0.0,-24.78384869408586,-0.0,-24.78384869408586,-0.0,-24.78384869408586,-0.0,-24.783652883961093,-0.0,-24.78384869408586,-0.0,-24.78384869408586,-0.0,-24.784349044331034,-0.0,-24.78384869408586,-0.0
173,0.6953994470830084,0.27253981004270755,0.3602825745682888,0.14120135534536624,0.21075740944017565,0.08259969802228236,0.13448144865138661,0.052705748650591064,0.4620447564721369,0.1810838226696401,0.22967863894139887,0.0900152752357372,0.5960019743336624,0.23358411564941262,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6291980808773131,0.2465942792460542,0.24316884176182707,0.09530233338560977,0.391405643282423,0.15339905735803946,0.17603249830737985,0.06899036784006785,-25.042348595809717,-0.0,-25.042029420594417,-0.0,-25.04231473010064,-0.0,-25.041828443341473,-0.0,-25.042779945962174,-0.0,-25.042029420594417,-0.0,-25.042779945962174,-0.0,-25.042779945962174,-0.0,-25.042029420594417,-0.0,-25.042779945962174,-0.0,-25.041828443341473,-0.0,-25.042779945962174,-0.0,-25.042779945962174,-0.0,-25.04252977083959,-0.0,-25.042779945962174,-0.0
174,0.37194300701779254,0.1457712928944023,0.3602825745682888,0.14120135534536624,0.21075740944017565,0.08259969802228236,0.364695453969862,0.14293084379821305,0.5426064063185607,0.21265741226332094,0.22967863894139887,0.0900152752357372,0.5960019743336624,0.23358411564941262,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6205620287868403,0.24320965188385352,0.24316884176182707,0.09530233338560977,0.3331607558892053,0.13057181667975978,0.17603249830737985,0.06899036784006785,-22.451760810036298,-0.0,-22.451215851095768,-0.0,-22.45110933211345,-0.0,-22.450466317095625,-0.0,-22.451215851095768,-0.0,-22.451215851095768,-0.0,-22.451215851095768,-0.0,-22.451215851095768,-0.0,-22.451215851095768,-0.0,-22.451215851095768,-0.0,-22.450466317095625,-0.0,-22.451215851095768,-0.0,-22.451215851095768,-0.0,-22.451716201340936,-0.0,-22.451215851095768,-0.0
175,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.21075740944017565,0.08259969802228236,0.364695453969862,0.14293084379821305,0.5963141728828434,0.23370647199244152,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.3114042886099356,0.12204505772939674,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.5860178204249485,0.22967114243505052,0.0987969004893964,0.03872031909880749,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-25.63650257912501,-0.0,-25.6364455118583,-0.0,-25.63586459286368,-0.0,-25.635031821638712,-0.0,-25.635694986490545,-0.0,-25.6364455118583,-0.0,-25.635694986490545,-0.0,-25.635694986490545,-0.0,-25.6364455118583,-0.0,-25.635694986490545,-0.0,-25.635031821638712,-0.0,-25.635694986490545,-0.0,-25.635694986490545,-0.0,-25.63594516161313,-0.0,-25.635694986490545,-0.0
176,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.21075740944017565,0.08259969802228236,0.2495884513106243,0.09781829622440205,1.3466432645897326,0.5277742182080964,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.13377902635041428,0.05243045645517764,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.5860178204249485,0.22967114243505052,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-19.5115583009616,-0.0,-19.510657460222156,-0.0,-19.509949679780423,-0.0,-19.509666573269822,-0.0,-19.510657460222156,-0.0,-19.510657460222156,-0.0,-19.510657460222156,-0.0,-19.510657460222156,-0.0,-19.510657460222156,-0.0,-19.510657460222156,-0.0,-19.509666573269822,-0.0,-19.510657460222156,-0.0,-19.510657460222156,-0.0,-19.510657460222156,-0.0,-19.510657460222156,-0.0
177,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.22854006586169046,0.08956904754291242,0.07692794732176778,0.03014947486368557,1.336375603334796,0.5237501332598822,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.3552505245190427,0.13922920254843824,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6082248115147361,0.23837446993785244,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-18.45602751066675,-0.0,-18.455418793155207,-0.0,-18.455798261665144,-0.0,-18.455349637753674,-0.0,-18.455418793155207,-0.0,-18.455418793155207,-0.0,-18.455418793155207,-0.0,-18.455418793155207,-0.0,-18.455418793155207,-0.0,-18.455418793155207,-0.0,-18.455349637753674,-0.0,-18.455418793155207,-0.0,-18.455418793155207,-0.0,-18.45591914340038,-0.0,-18.455418793155207,-0.0
178,0.271141986247962,0.10626552226435845,0.3602825745682888,0.14120135534536624,0.3721185510428101,0.1458400918205923,0.07692794732176778,0.03014947486368557,1.9935059236507244,0.7812915699455927,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.3552505245190427,0.13922920254843824,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6415352981494175,0.25142946119205534,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-16.621600967967904,-0.0,-16.62113479435605,-0.0,-16.621111619396157,-0.0,-16.6205019413201,-0.0,-16.62113479435605,-0.0,-16.62113479435605,-0.0,-16.62113479435605,-0.0,-16.62113479435605,-0.0,-16.62113479435605,-0.0,-16.62113479435605,-0.0,-16.6205019413201,-0.0,-16.62113479435605,-0.0,-16.62113479435605,-0.0,-16.62163514460122,-0.0,-16.62113479435605,-0.0
179,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,0.3721185510428101,0.1458400918205923,0.07692794732176778,0.03014947486368557,2.168056164984642,0.8497010140652341,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.3552505245190427,0.13922920254843824,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.6415352981494175,0.25142946119205534,0.06270391517128873,0.024574815527106917,0.5009060315816722,0.19631426983320524,0.17603249830737985,0.06899036784006785,-20.31013182194485,-0.0,-20.310717502251574,-0.0,-20.31021271729186,-0.0,-20.30941039907137,-0.0,-20.310717502251574,-0.0,-20.310717502251574,-0.0,-20.310717502251574,-0.0,-20.310717502251574,-0.0,-20.310717502251574,-0.0,-20.310717502251574,-0.0,-20.30941039907137,-0.0,-20.310717502251574,-0.0,-20.310717502251574,-0.0,-20.310217152006405,-0.0,-20.310717502251574,-0.0
180,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,0.7613611416026345,0.298391409105495,0.07692794732176778,0.03014947486368557,1.1807810443176832,0.4627697690446358,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.29988264997688563,0.1175295160251231,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.09908122611594437,0.038831751531741836,0.6415352981494175,0.25142946119205534,0.5046900489396411,0.19779729570598253,0.5009060315816722,0.19631426983320524,0.17603249830737985,0.06899036784006785,-19.473349041584413,-0.0,-19.473131191834284,-0.0,-19.472209515096065,-0.0,-19.472441260056836,-0.0,-19.472380666466528,-0.0,-19.473131191834284,-0.0,-19.472380666466528,-0.0,-19.472380666466528,-0.0,-19.473131191834284,-0.0,-19.472380666466528,-0.0,-19.472441260056836,-0.0,-19.472380666466528,-0.0,-19.472380666466528,-0.0,-19.472630841589112,-0.0,-19.472380666466528,-0.0
181,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,1.0208562019758507,0.4000922872954301,0.07692794732176778,0.03014947486368557,0.7866608161474331,0.3083068160324129,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.411658005686832,0.16133632999431585,0.18733230343930402,0.07341896892264337,0.6415352981494175,0.25142946119205534,0.2982259380097879,0.11688022018989877,0.5009060315816722,0.19631426983320524,0.18618821936357483,0.07297058136930253,-7.648156403235051,-0.0,-7.648003602521766,-0.0,-7.647872827081427,-0.0,-7.6478805587799705,-0.0,-7.647853497448215,-0.0,-7.648003602521766,-0.0,-7.647853497448215,-0.0,-7.647853497448215,-0.0,-7.648003602521766,-0.0,-7.647853497448215,-0.0,-7.6478805587799705,-0.0,-7.647853497448215,-0.0,-7.647853497448215,-0.0,-7.648053637546282,-0.0,-7.647853497448215,-0.0
